id_interaction,id_cp_interaction,source,annotation_strategy,is_ppi,curator,directionality,classification,unique_int,ligand,from,receptor,to
2260,CPI-CS0795A8A7A,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine,P20711_Q05940_P14416,P20711_Q05940,Dopamine_byDDC_and_SLC18A2,P14416,DRD2
2261,CPI-CS0CBA297C7,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine,P20711_Q01959_P14416,P20711_Q01959,Dopamine_byDDC_and_SLC6A3,P14416,DRD2
2262,CPI-CS0E5E6A50E,uniprot;reactome,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine,P20711_P35462,P20711,SerotoninDopamin_byDDC,P35462,DRD3
2263,CPI-CS0DEA717AA,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine,P20711_P54219_P35462,P20711_P54219,Dopamine_byDDC_and_SLC18A1,P35462,DRD3
2264,CPI-CS02C89A362,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine,P20711_Q05940_P35462,P20711_Q05940,Dopamine_byDDC_and_SLC18A2,P35462,DRD3
2265,CPI-CS0130E63E9,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine,P20711_Q01959_P35462,P20711_Q01959,Dopamine_byDDC_and_SLC6A3,P35462,DRD3
2266,CPI-CS0682222D2,uniprot;reactome,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine,P20711_P21917,P20711,SerotoninDopamin_byDDC,P21917,DRD4
2267,CPI-CS0398DD932,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine,P20711_P54219_P21917,P20711_P54219,Dopamine_byDDC_and_SLC18A1,P21917,DRD4
2268,CPI-CS039F33B17,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine,P20711_Q05940_P21917,P20711_Q05940,Dopamine_byDDC_and_SLC18A2,P21917,DRD4
2269,CPI-CS01A3157EB,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine,P20711_Q01959_P21917,P20711_Q01959,Dopamine_byDDC_and_SLC6A3,P21917,DRD4
2270,CPI-CS0A0936BD6,uniprot;reactome,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine,P20711_P21918,P20711,SerotoninDopamin_byDDC,P21918,DRD5
2271,CPI-CS01EE6EF03,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine,P20711_P54219_P21918,P20711_P54219,Dopamine_byDDC_and_SLC18A1,P21918,DRD5
2272,CPI-CS017E74D3E,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine,P20711_Q05940_P21918,P20711_Q05940,Dopamine_byDDC_and_SLC18A2,P21918,DRD5
2273,CPI-CS063480C92,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine,P20711_Q01959_P21918,P20711_Q01959,Dopamine_byDDC_and_SLC6A3,P21918,DRD5
2274,CPI-CS07DA64534,HMRbase;uniprot,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine,P20711_P46098,P20711,SerotoninDopamin_byDDC,P46098,HTR3A
2275,CPI-CS0EA8C2964,uniprot,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine,P20711_O95264,P20711,SerotoninDopamin_byDDC,O95264,HTR3B
2276,CPI-CS033DE552A,uniprot,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine,P20711_Q8WXA8,P20711,SerotoninDopamin_byDDC,Q8WXA8,HTR3C
2277,CPI-CS0F8F5E52C,uniprot,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine,P20711_Q70Z44,P20711,SerotoninDopamin_byDDC,Q70Z44,HTR3D
2278,CPI-CS096413347,uniprot,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine,P20711_A5X5Y0,P20711,SerotoninDopamin_byDDC,A5X5Y0,HTR3E
2279,CPI-CS0FC56FE03,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine,P20711_Q96RJ0,P20711,b-PEA_byDDC,Q96RJ0,TAAR1
2280,CPI-SS0D08E949F,Shilts screen - VALIDATED,curated,TRUE,JShilts,Ligand-Receptor,Signaling by SLIT and NTRK-like protein,Q8IW52_P78380,Q8IW52,SLITRK4,P78380,OLR1
2281,CPI-SS027028983,uniprot;PMID:10102268,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by SLIT and NTRK-like protein,O75093_Q9Y6N7,O75093,SLIT1,Q9Y6N7,ROBO1
2282,CPI-SS0A932EB77,reactome;uniprot;PMID:10102268,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by SLIT and NTRK-like protein,O94813_Q9Y6N7,O94813,SLIT2,Q9Y6N7,ROBO1
2283,CPI-SS0D0235DCE,uniprot;PMID:10102268,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by SLIT and NTRK-like protein,O94813_Q9HCK4,O94813,SLIT2,Q9HCK4,ROBO2
2284,CPI-SS06CE0CF64,uniprot;HMRbase;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin,O00230_P30872,O00230,CORT,P30872,SSTR1
2285,CPI-SS0A512249D,uniprot;HMRbase;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin,P61278_P30872,P61278,SST,P30872,SSTR1
2286,CPI-SS0C272BD3D,uniprot;HMRbase;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin,O00230_P30874,O00230,CORT,P30874,SSTR2
2287,CPI-SS0FE594C97,uniprot;HMRbase;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin,P61278_P30874,P61278,SST,P30874,SSTR2
2288,CPI-SS0AB20B9AD,uniprot;HMRbase;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin,O00230_P32745,O00230,CORT,P32745,SSTR3
2289,CPI-SS05A3441B9,uniprot;HMRbase;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin,P61278_P32745,P61278,SST,P32745,SSTR3
2290,CPI-SS008509DBD,uniprot;HMRbase;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin,O00230_P31391,O00230,CORT,P31391,SSTR4
2291,CPI-SS098B7BE0A,uniprot;HMRbase;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin,P61278_P31391,P61278,SST,P31391,SSTR4
2292,CPI-SS0A7FB677C,uniprot;HMRbase;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin,O00230_P35346,O00230,CORT,P35346,SSTR5
2293,CPI-SS0F80E4C8B,uniprot;HMRbase;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin,P61278_P35346,P61278,SST,P35346,SSTR5
2294,CPI-SS0ACD3CCEE,uniprot;HMRbase,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin,P01241_P10912,P01241,GH1,P10912,GHR
2295,CPI-SS0DB45E7DF,uniprot;HMRbase,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin,P01242_P10912,P01242,GH2,P10912,GHR
2296,CPI-SC04220334A,PMID:25448692,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Sonic hedgehog,Q15465_Q9BWV1_Q9Y6C5,Q15465,SHH,Q9BWV1_Q9Y6C5,PTCH2_BOC_transmembrane_receptor
2297,CPI-SC0351D1E88,PMID:25448692,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Sonic hedgehog,Q15465_Q4KMG0_Q9Y6C5,Q15465,SHH,Q4KMG0_Q9Y6C5,PTCH2_CDON_transmembrane_receptor
2298,CPI-SC054175DCB,PMID:25448692,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Sonic hedgehog,Q15465_P54826_Q9Y6C5,Q15465,SHH,P54826_Q9Y6C5,PTCH2_GAS1_transmembrane_receptor
2299,CPI-SS0D60A535B,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Syndecan,P18827_Q96PE1,P18827,SDC1,Q96PE1,ADGRA2
2300,CPI-SS0D681D90E,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Syndecan,P34741_Q96PE1,P34741,SDC2,Q96PE1,ADGRA2
2301,CPI-CS0A0368BF0,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Integrin,P05106_P06756_Q96PE1,P05106_P06756,integrin_aVb3_complex,Q96PE1,ADGRA2
2302,CPI-SS02A8BD654,uniprot;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Tachykinins,P20366_P25103,P20366,TAC1,P25103,TACR1
2303,CPI-SS0CDDDEE9F,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,TRUE,JCranley,Ligand-Receptor,Signaling by Tachykinins,Q9UHF0_P25103,Q9UHF0,TAC3,P25103,TACR1
2304,CPI-SS061ED1543,uniprot;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Tachykinins,P20366_P21452,P20366,TAC1,P21452,TACR2
2305,CPI-SS0C9A68B24,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,TRUE,JCranley,Ligand-Receptor,Signaling by Tachykinins,Q9UHF0_P21452,Q9UHF0,TAC3,P21452,TACR2
2306,CPI-SS015B70BF9,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,TRUE,JCranley,Ligand-Receptor,Signaling by Tachykinins,P20366_P29371,P20366,TAC1,P29371,TACR3
2307,CPI-SS0F5177C81,uniprot;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Tachykinins,Q9UHF0_P29371,Q9UHF0,TAC3,P29371,TACR3
2308,CPI-SS0E91D96D7,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by TAFA,Q7Z5A7_O95136,Q7Z5A7,TAFA5,O95136,S1PR2
2309,CPI-SS06CF1662B,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Thromboxane,O14907_O14514,O14907,TAX1BP3,O14514,ADGRB1
2310,CPI-CS0661098EC,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Integrin,P06756_P18084_O14514,P06756_P18084,integrin_aVb5_complex,O14514,ADGRB1
2311,CPI-SS0F4EF9618,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,NA,Q9BZR6_O14514,Q9BZR6,RTN4R,O14514,ADGRB1
2312,CPI-SS01080B145,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Thromboxane,O14907_O60241,O14907,TAX1BP3,O60241,ADGRB2
2313,CPI-CS0D01AFCC7,HMRbase;uniprot;reactome,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Thromboxane,P24557_P21731,P24557,ThromboxaneA2_byTBXAS1,P21731,TBXA2R
2314,CPI-SS0F0492F71,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Adhesion-Adhesion,Adhesion by antigen THY1,P04216_Q9UHX3,P04216,THY1,Q9UHX3,ADGRE2
2315,CPI-CS0F34D034A,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Integrin,P05556_P06756_Q9UHX3,P05556_P06756,integrin_aVb1_complex,Q9UHX3,ADGRE2
2316,CPI-CS079C9111D,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Integrin,P05106_P06756_Q9UHX3,P05106_P06756,integrin_aVb3_complex,Q9UHX3,ADGRE2
2317,CPI-SS0A6D0C1BA,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Transferrin,P02787_Q9UP52,P02787,TF,Q9UP52,TFR2
2318,CPI-SS0E0098222,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Transferrin,P02787_P02786,P02787,TF,P02786,TFRC
2319,CPI-SS0FF0C7449,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,NA,Q30201_P02786,Q30201,HFE,P02786,TFRC
2320,CPI-SC01AADFEB3,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Transforming growth factor,P01137_P36897_P37173_Q04771,P01137,TGFB1,P36897_P37173_Q04771,TGFbeta_receptor2
2321,CPI-SC0F36DD437,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Transforming growth factor,P61812_P36897_P37173_Q04771,P61812,TGFB2,P36897_P37173_Q04771,TGFbeta_receptor2
2322,CPI-SC074D3FFBC,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Transforming growth factor,P10600_P36897_P37173_Q04771,P10600,TGFB3,P36897_P37173_Q04771,TGFbeta_receptor2
2323,CPI-SC0DABCC4B5,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Transforming growth factor,P01137_P36897_P37173,P01137,TGFB1,P36897_P37173,TGFbeta_receptor1
2324,CPI-SC070741884,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Transforming growth factor,P61812_P36897_P37173,P61812,TGFB2,P36897_P37173,TGFbeta_receptor1
2325,CPI-SC051FC855D,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Transforming growth factor,P10600_P36897_P37173,P10600,TGFB3,P36897_P37173,TGFbeta_receptor1
2326,CPI-SS085EE60B1,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Transforming growth factor,P01137_Q03167,P01137,TGFB1,Q03167,TGFBR3
2327,CPI-SS0178F5C45,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Transforming growth factor,P61812_Q03167,P61812,TGFB2,Q03167,TGFBR3
2328,CPI-SS0D46E2B45,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Transforming growth factor,P10600_Q03167,P10600,TGFB3,Q03167,TGFBR3
2329,CPI-SS0D62FB89C,Shilts screen - VALIDATED,curated,TRUE,JShilts,Receptor-Receptor,NA,P22455_Q03167,P22455,FGFR4,Q03167,TGFBR3
2330,CPI-SC0202406F0,reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Transforming growth factor,P10600_P06756_P26012,P10600,TGFB3,P06756_P26012,integrin_aVb8_complex
2331,CPI-CS05092CCAC,HMRbase;uniprot,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Triiodothyronine,P01266_P55073_P10827,P01266_P55073,Triiodothyronine_byDIO3,P10827,THRA
2332,CPI-CS0C2BD6C6B,HMRbase;uniprot,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Triiodothyronine,P01266_P55073_P10828,P01266_P55073,Triiodothyronine_byDIO3,P10828,THRB
2333,CPI-CS0245870E9,HMRbase;uniprot,curated,FALSE,LGarciaAlonso,Ligand-Receptor,NA,P07202_P10828,P07202,Lthyroxine_byTPO,P10828,THRB
2334,CPI-SS08330207B,PMID:31204070;uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Tumor necrosis factor,Q7Z6A9_Q92956,Q7Z6A9,BTLA,Q92956,TNFRSF14
2335,CPI-SS0879B8E95,PMID:21959263,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Signaling by Tumor necrosis factor,O95971_Q92956,O95971,CD160,Q92956,TNFRSF14
2336,CPI-SS0110361CB,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,P01374_Q92956,P01374,LTA,Q92956,TNFRSF14
2337,CPI-SS019C98396,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,O43557_Q92956,O43557,TNFSF14,Q92956,TNFRSF14
2338,CPI-SS0D168412F,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,P48023_P25445,P48023,FASLG,P25445,FAS
2339,CPI-SS0943099D6,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,P48023_O95407,P48023,FASLG,O95407,TNFRSF6B
2340,CPI-SS0B9DC75DD,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,O43557_O95407,O43557,TNFSF14,O95407,TNFRSF6B
2341,CPI-SS029C6E8FA,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,O95150_O95407,O95150,TNFSF15,O95407,TNFRSF6B
2342,CPI-SS084BE3E4B,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,P01374_P19438,P01374,LTA,P19438,TNFRSF1A
2343,CPI-SS04B4619D0,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,P01375_P19438,P01375,TNF,P19438,TNFRSF1A
2344,CPI-SS07D9A48A2,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,P01374_P20333,P01374,LTA,P20333,TNFRSF1B
2345,CPI-SS0E7D5974D,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,P01375_P20333,P01375,TNF,P20333,TNFRSF1B
2346,CPI-SS085A1A34C,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,P50591_O00220,P50591,TNFSF10,O00220,TNFRSF10A
2347,CPI-SS001865B32,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,P50591_O14763,P50591,TNFSF10,O14763,TNFRSF10B
2348,CPI-SS053CE866E,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,P50591_O14798,P50591,TNFSF10,O14798,TNFRSF10C
2349,CPI-SS095E52E66,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,P50591_Q9UBN6,P50591,TNFSF10,Q9UBN6,TNFRSF10D
2350,CPI-SS05A3055C3,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,P50591_O00300,P50591,TNFSF10,O00300,TNFRSF11B
2351,CPI-SS0F83BE97B,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,O14788_O00300,O14788,TNFSF11,O00300,TNFRSF11B
2352,CPI-SS0ED2573CA,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,O14788_Q9Y6Q6,O14788,TNFSF11,Q9Y6Q6,TNFRSF11A
2353,CPI-SS02EF3E1BA,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,O43508_Q9NP84,O43508,TNFSF12,Q9NP84,TNFRSF12A
2354,CPI-SS079DDF890,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Tumor necrosis factor,O43508_Q93038,O43508,TNFSF12,Q93038,TNFRSF25
2355,CPI-SS0B0CF0EDF,reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Tumor necrosis factor,O95150_Q93038,O95150,TNFSF15,Q93038,TNFRSF25
2356,CPI-SS06BA9088E,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,O75888_O14836,O75888,TNFSF13,O14836,TNFRSF13B
2357,CPI-SS07FEEF0C3,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,Q9Y275_O14836,Q9Y275,TNFSF13B,O14836,TNFRSF13B
2358,CPI-SS0B89DD8C1,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,O75888_Q02223,O75888,TNFSF13,Q02223,TNFRSF17
2359,CPI-SS018FE2F97,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,Q9Y275_Q02223,Q9Y275,TNFSF13B,Q02223,TNFRSF17
2360,CPI-SS0247B3C14,uniprot;reactome,curated,TRUE,JRodriguezUbreva,Ligand-Receptor,Signaling by Tumor necrosis factor,Q9Y275_Q96RJ3,Q9Y275,TNFSF13B,Q96RJ3,TNFRSF13C
2361,CPI-SS0FF51A757,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,Q9UNG2_Q9Y5U5,Q9UNG2,TNFSF18,Q9Y5U5,TNFRSF18
2362,CPI-SS04456F441,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,P23510_P43489,P23510,TNFSF4,P43489,TNFRSF4
2363,CPI-SS084306E19,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,P32971_P28908,P32971,TNFSF8,P28908,TNFRSF8
2364,CPI-SS0431D2256,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor,P41273_Q07011,P41273,TNFSF9,Q07011,TNFRSF9
2365,CPI-SS033C67295,uniprot;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Urocortin/Urotensin,O95399_Q9UKP6,O95399,UTS2,Q9UKP6,UTS2R
2366,CPI-SS0706A559F,uniprot;reactome,curated,TRUE,MCSanchoSerra,Ligand-Receptor,Signaling by Urocortin/Urotensin,Q765I0_Q9UKP6,Q765I0,UTS2B,Q9UKP6,UTS2R
2367,CPI-SS0C03F7CDC,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Vascular endothelial growth factor,P15692_P35968,P15692,VEGFA,P35968,KDR
2368,CPI-SS0EC8C81E0,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Vascular endothelial growth factor,P49767_P35968,P49767,VEGFC,P35968,KDR
2369,CPI-SS0EBA5A4D8,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Vascular endothelial growth factor,O43915_P35968,O43915,VEGFD,P35968,KDR
2370,CPI-SS005572B52,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Vascular endothelial growth factor,P49767_P35916,P49767,VEGFC,P35916,FLT4
2371,CPI-SS0D883FFF1,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Vascular endothelial growth factor,O43915_P35916,O43915,VEGFD,P35916,FLT4
2372,CPI-SC040194150,reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by WNT inhibition,O94907_O75581_Q8NCW0,O94907,DKK1,O75581_Q8NCW0,Kremen2_LRP6
2373,CPI-SC0DA910DD5,reactome;PMID:12527209,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by WNT inhibition,Q9UBU2_O75581_Q8NCW0,Q9UBU2,DKK2,O75581_Q8NCW0,Kremen2_LRP6
2374,CPI-SS08D5BE130,PMID:10067895,curated,TRUE,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition,P04628_O95813,P04628,WNT1,O95813,CER1
2375,CPI-SS0672B7F35,PMID:10067895,curated,TRUE,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition,O96014_O95813,O96014,WNT11,O95813,CER1
2376,CPI-SS0E27F8FC9,PMID:10067895,curated,TRUE,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition,Q9UBV4_O95813,Q9UBV4,WNT16,O95813,CER1
2377,CPI-SS09F9914EE,PMID:10067895,curated,TRUE,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition,P09544_O95813,P09544,WNT2,O95813,CER1
2378,CPI-SS040DBE4BA,PMID:10067895,curated,TRUE,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition,Q93097_O95813,Q93097,WNT2B,O95813,CER1
2379,CPI-SS04FD5CAA2,PMID:10067895,curated,TRUE,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition,P56703_O95813,P56703,WNT3,O95813,CER1
2380,CPI-SS0084A1684,PMID:10067895,curated,TRUE,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition,P56704_O95813,P56704,WNT3A,O95813,CER1
2381,CPI-SS0568E47E6,PMID:10067895,curated,TRUE,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition,P56705_O95813,P56705,WNT4,O95813,CER1
2382,CPI-SS067D03CAF,PMID:10067895,curated,TRUE,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition,P41221_O95813,P41221,WNT5A,O95813,CER1
2383,CPI-SS0930ADC94,PMID:10067895,curated,TRUE,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition,Q9H1J7_O95813,Q9H1J7,WNT5B,O95813,CER1
2384,CPI-SS0B2847CB4,PMID:10067895,curated,TRUE,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition,Q9Y6F9_O95813,Q9Y6F9,WNT6,O95813,CER1
2385,CPI-SS074152505,PMID:10067895,curated,TRUE,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition,O00755_O95813,O00755,WNT7A,O95813,CER1
2386,CPI-SS004B391EE,PMID:10067895,curated,TRUE,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition,P56706_O95813,P56706,WNT7B,O95813,CER1
2387,CPI-SS0705AA2B9,PMID:10067895,curated,TRUE,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition,Q9H1J5_O95813,Q9H1J5,WNT8A,O95813,CER1
2388,CPI-SS0083EFD70,PMID:10067895,curated,TRUE,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition,Q93098_O95813,Q93098,WNT8B,O95813,CER1
2389,CPI-SS00C692486,PMID:10067895,curated,TRUE,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition,O14904_O95813,O14904,WNT9A,O95813,CER1
2390,CPI-SS05606F8F5,PMID:10067895,curated,TRUE,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition,O14905_O95813,O14905,WNT9B,O95813,CER1
2391,CPI-SS0961DD05D,PMID:12775774,curated,TRUE,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition,P04628_Q92765,P04628,WNT1,Q92765,FRZB
2392,CPI-SS0BAA8AA30,PMID:29979633,curated,TRUE,LGarciaAlonso,Ligand-Ligand,Signaling by WNT inhibition,Q9GZT5_Q92765,Q9GZT5,WNT10A,Q92765,FRZB
2393,CPI-SS01072357C,PMID:12775774,curated,TRUE,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition,O96014_Q92765,O96014,WNT11,Q92765,FRZB
2394,CPI-SS075B13211,PMID:12775774,curated,TRUE,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition,Q9UBV4_Q92765,Q9UBV4,WNT16,Q92765,FRZB
2395,CPI-SS02704D1B8,PMID:12775774,curated,TRUE,RVentoTormo,Ligand-Ligand,Signaling by WNT inhibition,P09544_Q92765,P09544,WNT2,Q92765,FRZB
